date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:42	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:42%20GMT	http://ketnoigiasu.vn/lop-hoc-st507	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st507	(from https://ketnoigiasu.vn/)
14:04:42	19440/19440	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:42%20GMT	https://ketnoigiasu.vn/lop-hoc-st522	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st522.html	(from https://ketnoigiasu.vn/)
14:04:42	19520/19520	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:43%20GMT	https://ketnoigiasu.vn/lop-hoc-st507	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st507.html	(from https://ketnoigiasu.vn/)
14:04:43	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:43%20GMT	http://ketnoigiasu.vn/lop-hoc-st506	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st506	(from https://ketnoigiasu.vn/)
14:04:44	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:44%20GMT	http://ketnoigiasu.vn/lop-hoc-st505	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st505	(from https://ketnoigiasu.vn/)
14:04:44	19421/19421	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:44%20GMT	https://ketnoigiasu.vn/lop-hoc-st506	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st506.html	(from https://ketnoigiasu.vn/)
14:04:44	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:45%20GMT	http://ketnoigiasu.vn/lop-hoc-st503	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st503	(from https://ketnoigiasu.vn/)
14:04:44	19571/19571	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:45%20GMT	https://ketnoigiasu.vn/lop-hoc-st505	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st505.html	(from https://ketnoigiasu.vn/)
14:04:45	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:45%20GMT	http://ketnoigiasu.vn/lop-hoc-st500	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st500	(from https://ketnoigiasu.vn/)
14:04:45	19562/19562	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:45%20GMT	https://ketnoigiasu.vn/lop-hoc-st503	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st503.html	(from https://ketnoigiasu.vn/)
14:04:46	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:46%20GMT	http://ketnoigiasu.vn/lop-hoc-st495	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st495	(from https://ketnoigiasu.vn/)
14:04:46	19443/19443	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:46%20GMT	https://ketnoigiasu.vn/lop-hoc-st500	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st500.html	(from https://ketnoigiasu.vn/)
14:04:46	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:47%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/08303039-7e55-4669-8314-f168a5f17f0d	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/08303039-7e55-4669-8314-f168a5f17f0d	(from https://ketnoigiasu.vn/)
14:04:46	19477/19477	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:47%20GMT	https://ketnoigiasu.vn/lop-hoc-st495	D:/clone_giasu/ketnoigiasu.vn/lop-hoc-st495.html	(from https://ketnoigiasu.vn/)
14:04:47	24606/24606	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:47%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/08303039-7e55-4669-8314-f168a5f17f0d	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/08303039-7e55-4669-8314-f168a5f17f0d.html	(from https://ketnoigiasu.vn/)
14:04:47	315517/315517	---M--	200	added ('OK')	image/jpeg	etag:%22640fe0ed-4d07d%22	https://ketnoigiasu.com/storage/1551/a9psIZaRsTG55vD8E7JAyq4Rph1O208kAprA6fk9.jpg	D:/clone_giasu/ketnoigiasu.com/storage/1551/a9psIZaRsTG55vD8E7JAyq4Rph1O208kAprA6fk9.jpg	(from https://ketnoigiasu.vn/)
